any,territori,codi_municipi,nom,illa,nivell,us,num_bens,valor_total_milers_eur,valor_mitja_eur
2010,07051 Sant Llorenç des Cardassar,07051,Sant Llorenç des Cardassar,MALLORCA,Municipi,Oficinas,20.0,4054.04,202702.0
2010,07051 Sant Llorenç des Cardassar,07051,Sant Llorenç des Cardassar,MALLORCA,Municipi,Edificio singular,6.0,1447.84,241306.67
2010,07051 Sant Llorenç des Cardassar,07051,Sant Llorenç des Cardassar,MALLORCA,Municipi,Religioso,3.0,,
2010,07051 Sant Llorenç des Cardassar,07051,Sant Llorenç des Cardassar,MALLORCA,Municipi,Espectáculos,1.0,,
2010,07051 Sant Llorenç des Cardassar,07051,Sant Llorenç des Cardassar,MALLORCA,Municipi,Residencial,4248.0,388471.78,91448.16
2010,07051 Sant Llorenç des Cardassar,07051,Sant Llorenç des Cardassar,MALLORCA,Municipi,Sanidad y beneficencia,3.0,,
2010,07051 Sant Llorenç des Cardassar,07051,Sant Llorenç des Cardassar,MALLORCA,Municipi,Otros usos,,,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,TOTAL USOS,1108.0,98730.82,89107.24
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Almacén y estacionamiento,61.0,832.95,13654.92
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Comercial,2.0,,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Cultural,1.0,,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Ocio y hostelería,0.0,0.0,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Industrial,76.0,4792.99,63065.66
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Deportivo,2.0,,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Suelo vacante,134.0,9970.41,74406.04
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Oficinas,1.0,,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Edificio singular,0.0,0.0,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Religioso,3.0,,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Residencial,828.0,79173.66,95620.36
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Sanidad y beneficencia,0.0,0.0,
2010,07053 Santa Eugènia,07053,Santa Eugènia,MALLORCA,Municipi,Otros usos,,,
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,TOTAL USOS,10830.0,714708.48,65993.4
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Almacén y estacionamiento,1786.0,12578.73,7042.96
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Comercial,406.0,25494.37,62794.01
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Cultural,5.0,2737.42,547484.0
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Ocio y hostelería,149.0,221860.12,1488994.09
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Industrial,287.0,25394.41,88482.26
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Deportivo,20.0,5612.19,280609.5
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Suelo vacante,1100.0,33860.62,30782.38
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Oficinas,22.0,1879.91,85450.45
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Edificio singular,2.0,,
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Religioso,5.0,1009.28,201856.0
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Espectáculos,1.0,,
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Residencial,7041.0,383097.74,54409.56
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Sanidad y beneficencia,6.0,645.05,107508.33
2010,07055 Santa Margalida,07055,Santa Margalida,MALLORCA,Municipi,Otros usos,,,
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,TOTAL USOS,4430.0,466586.68,105324.31
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Almacén y estacionamiento,782.0,26041.89,33301.65
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Comercial,75.0,8918.91,118918.8
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Cultural,7.0,2550.95,364421.43
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Ocio y hostelería,3.0,,
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Industrial,178.0,39969.06,224545.28
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Deportivo,7.0,996.36,142337.14
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Suelo vacante,312.0,39704.81,127259.01
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Oficinas,23.0,3984.55,173241.3
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Edificio singular,2.0,,
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Religioso,1.0,,
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Residencial,3039.0,341185.31,112268.94
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Sanidad y beneficencia,1.0,,
2010,07056 Santa Maria del Camí,07056,Santa Maria del Camí,MALLORCA,Municipi,Otros usos,,,
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,TOTAL USOS,19200.0,963511.17,50182.87
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Almacén y estacionamiento,1358.0,18065.2,13302.8
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Comercial,943.0,62479.17,66255.75
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Cultural,5.0,723.61,144722.0
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Ocio y hostelería,360.0,117407.95,326133.19
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Industrial,153.0,4068.63,26592.35
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Deportivo,75.0,8213.07,109507.6
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Suelo vacante,2068.0,69619.99,33665.37
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Oficinas,55.0,4093.34,74424.36
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Edificio singular,3.0,,
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Religioso,7.0,972.8,138971.43
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Espectáculos,1.0,,
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Residencial,14100.0,676858.95,48004.18
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Sanidad y beneficencia,72.0,402.96,5596.67
2010,07057 Santanyí,07057,Santanyí,MALLORCA,Municipi,Otros usos,,,
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,TOTAL USOS,3134.0,325487.02,103856.74
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Almacén y estacionamiento,211.0,,
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Comercial,14.0,1586.3,113307.14
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Cultural,6.0,1766.88,294480.0
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Ocio y hostelería,7.0,3235.1,462157.14
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Industrial,282.0,23594.69,83669.11
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Deportivo,11.0,5688.94,517176.36
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Suelo vacante,181.0,16419.75,90716.85
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Oficinas,4.0,378.55,94637.5
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Edificio singular,1.0,,
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Religioso,7.0,1316.54,188077.14
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Residencial,2406.0,265814.28,110479.75
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Sanidad y beneficencia,4.0,450.13,112532.5
2010,07058 Selva,07058,Selva,MALLORCA,Municipi,Otros usos,,,
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,TOTAL USOS,6444.0,635926.81,98685.1
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Almacén y estacionamiento,1679.0,22990.64,13693.06
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Comercial,161.0,16727.76,103899.13
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Cultural,2.0,,
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Ocio y hostelería,46.0,131969.96,2868912.17
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Industrial,165.0,9801.08,59400.48
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Deportivo,8.0,4334.41,541801.25
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Suelo vacante,445.0,47418.5,106558.43
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Oficinas,12.0,1521.07,126755.83
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Edificio singular,1.0,,
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Religioso,3.0,,
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Residencial,3920.0,394729.82,100696.38
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Sanidad y beneficencia,2.0,,
2010,07059 Salines (Ses),07059,Salines (Ses),MALLORCA,Municipi,Otros usos,,,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,TOTAL USOS,2884.0,115257.67,39964.52
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Almacén y estacionamiento,297.0,3124.61,10520.57
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Comercial,52.0,2557.56,49183.85
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Cultural,2.0,,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Ocio y hostelería,7.0,474.31,67758.57
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Industrial,241.0,9336.47,38740.54
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Deportivo,3.0,,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Suelo vacante,170.0,5172.77,30428.06
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Oficinas,3.0,,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Edificio singular,0.0,0.0,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Religioso,2.0,,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Residencial,2106.0,91093.92,43254.47
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Sanidad y beneficencia,1.0,,
2010,07060 Sineu,07060,Sineu,MALLORCA,Municipi,Otros usos,,,
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,TOTAL USOS,9473.0,303915.62,32082.3
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Almacén y estacionamiento,1485.0,6091.56,4102.06
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Comercial,237.0,10733.88,45290.63
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Cultural,12.0,2819.39,234949.17
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Ocio y hostelería,44.0,29211.09,663888.41
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Industrial,383.0,9283.39,24238.62
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Deportivo,12.0,911.6,75966.67
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Suelo vacante,509.0,13439.84,26404.4
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Oficinas,31.0,1608.38,51883.23
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Edificio singular,5.0,3316.94,663388.0
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Religioso,7.0,1100.11,157158.57
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Espectáculos,3.0,,
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Residencial,6742.0,224733.76,33333.4
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Sanidad y beneficencia,3.0,,
2010,07061 Sóller,07061,Sóller,MALLORCA,Municipi,Otros usos,,,
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,TOTAL USOS,10796.0,1193316.98,110533.25
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Almacén y estacionamiento,1987.0,43505.97,21895.3
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Comercial,602.0,66626.59,110675.4
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Cultural,14.0,14395.58,1028255.71
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Ocio y hostelería,938.0,329326.49,351094.34
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Industrial,103.0,11443.81,111104.95
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Deportivo,15.0,7079.97,471998.0
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Suelo vacante,772.0,90564.52,117311.55
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Oficinas,33.0,2838.02,86000.61
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Edificio singular,5.0,2494.34,498868.0
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Religioso,2.0,,
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Residencial,6323.0,622747.87,98489.3
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Sanidad y beneficencia,2.0,,
2010,07062 Son Servera,07062,Son Servera,MALLORCA,Municipi,Otros usos,,,
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,TOTAL USOS,2144.0,305443.89,142464.5
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Almacén y estacionamiento,244.0,5693.21,23332.83
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Comercial,26.0,3291.79,126607.31
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Cultural,1.0,,
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Ocio y hostelería,8.0,6380.16,797520.0
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Industrial,104.0,9457.56,90938.08
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Deportivo,8.0,4031.19,503898.75
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Suelo vacante,527.0,79789.38,151403.0
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Oficinas,0.0,0.0,
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Edificio singular,1.0,,
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Religioso,18.0,1881.3,104516.67
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Residencial,1204.0,192088.8,159542.19
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Sanidad y beneficencia,3.0,,
2010,07063 Valldemossa,07063,Valldemossa,MALLORCA,Municipi,Otros usos,,,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,TOTAL USOS,2052.0,72462.02,35312.88
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Almacén y estacionamiento,273.0,6010.13,22015.13
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Comercial,26.0,1639.53,63058.85
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Cultural,0.0,0.0,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Ocio y hostelería,0.0,0.0,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Industrial,32.0,1944.26,60758.13
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Deportivo,1.0,,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Suelo vacante,531.0,10566.97,19900.13
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Oficinas,7.0,317.22,45317.14
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Edificio singular,1.0,,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Religioso,0.0,0.0,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Espectáculos,0.0,0.0,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Residencial,1180.0,51410.38,43568.12
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Sanidad y beneficencia,1.0,,
2010,07065 Vilafranca de Bonany,07065,Vilafranca de Bonany,MALLORCA,Municipi,Otros usos,,,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,TOTAL USOS,702.0,18296.26,26063.05
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Almacén y estacionamiento,4.0,56.8,14200.0
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Comercial,1.0,,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Cultural,1.0,,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Ocio y hostelería,0.0,0.0,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Industrial,89.0,1109.46,12465.84
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Deportivo,1.0,,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Suelo vacante,119.0,1201.66,10097.98
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Oficinas,2.0,,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Edificio singular,0.0,0.0,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Religioso,1.0,,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Espectáculos,1.0,,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Residencial,483.0,15591.48,32280.5
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Sanidad y beneficencia,0.0,0.0,
2010,07901 Ariany,07901,Ariany,MALLORCA,Municipi,Otros usos,,,
2010,MENORCA,,MENORCA,MENORCA,Agregat,TOTAL USOS,84341.0,6984765.61,82815.78
2010,MENORCA,,MENORCA,MENORCA,Agregat,Almacén y estacionamiento,12363.0,185994.78,15044.47
2010,MENORCA,,MENORCA,MENORCA,Agregat,Comercial,3217.0,302656.62,94080.39
2010,MENORCA,,MENORCA,MENORCA,Agregat,Cultural,71.0,64728.3,911666.2
2010,MENORCA,,MENORCA,MENORCA,Agregat,Ocio y hostelería,1830.0,771233.38,421439.01
2010,MENORCA,,MENORCA,MENORCA,Agregat,Industrial,4835.0,397094.14,82129.09
2010,MENORCA,,MENORCA,MENORCA,Agregat,Deportivo,285.0,93669.51,328664.95
2010,MENORCA,,MENORCA,MENORCA,Agregat,Suelo vacante,6846.0,581714.86,84971.5
2010,MENORCA,,MENORCA,MENORCA,Agregat,Oficinas,571.0,97635.1,170989.67
2010,MENORCA,,MENORCA,MENORCA,Agregat,Edificio singular,49.0,51822.44,1057600.82
2010,MENORCA,,MENORCA,MENORCA,Agregat,Religioso,50.0,17666.82,353336.4
2010,MENORCA,,MENORCA,MENORCA,Agregat,Espectáculos,21.0,15031.52,715786.67
2010,MENORCA,,MENORCA,MENORCA,Agregat,Residencial,54139.0,4337040.56,80109.36
2010,MENORCA,,MENORCA,MENORCA,Agregat,Sanidad y beneficencia,64.0,37142.24,580347.5
2010,MENORCA,,MENORCA,MENORCA,Agregat,Otros usos,,31335.34,
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,TOTAL USOS,10129.0,848867.25,83805.63
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Almacén y estacionamiento,1067.0,19312.39,18099.71
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Comercial,319.0,33868.94,106172.23
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Cultural,6.0,7091.81,1181968.33
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Ocio y hostelería,172.0,79304.31,461071.57
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Industrial,1272.0,62991.75,49521.82
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Deportivo,39.0,9607.24,246339.49
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Suelo vacante,895.0,59827.05,66845.87
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Oficinas,37.0,16315.08,440948.11
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Edificio singular,2.0,,
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Religioso,4.0,1412.16,353040.0
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Espectáculos,1.0,,
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Residencial,6312.0,554850.85,87904.13
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Sanidad y beneficencia,3.0,,
2010,07002 Alaior,07002,Alaior,MENORCA,Municipi,Otros usos,,,
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,TOTAL USOS,24320.0,1689196.63,69457.1
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Almacén y estacionamiento,3514.0,52450.86,14926.25
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Comercial,1105.0,82075.25,74276.24
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Cultural,20.0,18219.11,910955.5
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Ocio y hostelería,1283.0,354357.14,276194.19
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Industrial,977.0,81898.42,83826.43
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Deportivo,90.0,15914.51,176827.89
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Suelo vacante,1148.0,71818.35,62559.54
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Oficinas,152.0,17261.27,113560.99
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Edificio singular,9.0,4438.55,493172.22
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Religioso,15.0,7586.32,505754.67
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Espectáculos,14.0,4759.51,339965.0
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Residencial,15967.0,964400.65,60399.61
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Sanidad y beneficencia,26.0,14016.69,539103.46
2010,07015 Ciutadella de Menorca,07015,Ciutadella de Menorca,MENORCA,Municipi,Otros usos,,0.0,
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,TOTAL USOS,3291.0,241807.06,73475.25
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Almacén y estacionamiento,569.0,12007.17,21102.23
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Comercial,138.0,12727.68,92229.57
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Cultural,4.0,2879.53,719882.5
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Ocio y hostelería,6.0,16646.47,2774411.67
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Industrial,179.0,22738.15,127028.77
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Deportivo,8.0,1801.94,225242.5
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Suelo vacante,275.0,15303.52,55649.16
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Oficinas,24.0,4292.72,178863.33
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Edificio singular,1.0,,
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Religioso,2.0,,
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Espectáculos,0.0,0.0,
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Residencial,2083.0,150878.1,72433.08
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Sanidad y beneficencia,2.0,,
2010,07023 Ferreries,07023,Ferreries,MENORCA,Municipi,Otros usos,,,
2010,07032 Maó,07032,Maó,MENORCA,Municipi,TOTAL USOS,21987.0,1984475.31,90256.76
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Almacén y estacionamiento,4640.0,72917.78,15715.04
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Comercial,1101.0,126862.45,115224.75
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Cultural,22.0,28144.06,1279275.45
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Ocio y hostelería,86.0,38146.67,443565.93
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Industrial,1073.0,133429.71,124352.01
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Deportivo,41.0,28665.88,699167.8
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Suelo vacante,1256.0,169787.58,135181.19
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Oficinas,270.0,50401.85,186673.52
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Edificio singular,26.0,47383.89,1822457.31
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Religioso,16.0,6805.26,425328.75
2010,07032 Maó,07032,Maó,MENORCA,Municipi,Espectáculos,5.0,10272.01,2054402.0
