TERRITORIO#es,TERRITORIO#ca,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD#ca,TIME_PERIOD_CODE,MEDIDAS#es,MEDIDAS#ca,MEDIDAS_CODE,OBS_VALUE,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION#ca,ESTADO_OBSERVACION_CODE,CONFIDENCIALIDAD_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#ca,NOTAS_OBSERVACION#es,NOTAS_OBSERVACION#ca
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,50.64,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,58.41,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,30.56,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,40.64,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,49.74,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,47.57,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,48.03,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,41.99,Valor normal,Valor normal,A,,,,
Santanyí,Santanyí,07057,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,46.54,Valor normal,Valor normal,A,,,,
Sóller,Sóller,07061,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,63.53,Valor normal,Valor normal,A,,,,
Sóller,Sóller,07061,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,71.57,Valor normal,Valor normal,A,,,,
Sóller,Sóller,07061,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,74.05,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,54.39,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,60.35,Valor normal,Valor normal,A,,,,
Son Servera,Son Servera,07062,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,62.59,Valor normal,Valor normal,A,,,,
Alaior,Alaior,07002,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,19.80,Valor normal,Valor normal,A,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,22.92,Valor normal,Valor normal,A,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,21.11,Valor normal,Valor normal,A,,,,
Maó,Maó,07032,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,33.71,Valor normal,Valor normal,A,,,,
Maó,Maó,07032,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,40.58,Valor normal,Valor normal,A,,,,
Maó,Maó,07032,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,35.97,Valor normal,Valor normal,A,,,,
Sant Lluís,Sant Lluís,07052,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,0.00,Valor normal,Valor normal,A,,,,
Sant Lluís,Sant Lluís,07052,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,0.00,Valor normal,Valor normal,A,,,,
Sant Lluís,Sant Lluís,07052,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,0.00,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,38.59,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,49.07,Valor normal,Valor normal,A,,,,
Eivissa,Eivissa,07026,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,35.47,Valor normal,Valor normal,A,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Antoni de Portmany,Sant Antoni de Portmany,07046,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Joan de Labritja,Sant Joan de Labritja,07050,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Josep de sa Talaia,Sant Josep de sa Talaia,07048,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Eulària des Riu,Santa Eulària des Riu,07054,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Formentera,Formentera,07024,03/2024,03/2024,2024-M03,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Formentera,Formentera,07024,03/2024,03/2024,2024-M03,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Formentera,Formentera,07024,03/2024,03/2024,2024-M03,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alcúdia,Alcúdia,07003,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alcúdia,Alcúdia,07003,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alcúdia,Alcúdia,07003,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Andratx,Andratx,07005,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Andratx,Andratx,07005,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Andratx,Andratx,07005,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Calvià,Calvià,07011,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,48.85,Valor normal,Valor normal,A,,,,
Calvià,Calvià,07011,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,62.62,Valor normal,Valor normal,A,,,,
Calvià,Calvià,07011,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,67.68,Valor normal,Valor normal,A,,,,
Capdepera,Capdepera,07014,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Capdepera,Capdepera,07014,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Capdepera,Capdepera,07014,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Felanitx,Felanitx,07022,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Llucmajor,Llucmajor,07031,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Manacor,Manacor,07033,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Muro,Muro,07039,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Palma,Palma,07040,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,55.20,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,63.30,Valor normal,Valor normal,A,,,,
Palma,Palma,07040,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,57.36,Valor normal,Valor normal,A,,,,
Pollença,Pollença,07042,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Pollença,Pollença,07042,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Pollença,Pollença,07042,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ses Salines,Ses Salines,07059,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,63.83,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,69.37,Valor normal,Valor normal,A,,,,
Sant Llorenç des Cardassar,Sant Llorenç des Cardassar,07051,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,64.11,Valor normal,Valor normal,A,,,,
Santa Margalida,Santa Margalida,07055,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Margalida,Santa Margalida,07055,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santa Margalida,Santa Margalida,07055,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santanyí,Santanyí,07057,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santanyí,Santanyí,07057,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Santanyí,Santanyí,07057,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Sóller,Sóller,07061,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Son Servera,Son Servera,07062,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Son Servera,Son Servera,07062,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Son Servera,Son Servera,07062,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Alaior,Alaior,07002,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,0.00,Valor normal,Valor normal,A,,,,
Alaior,Alaior,07002,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,0.00,Valor normal,Valor normal,A,,,,
Alaior,Alaior,07002,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,0.00,Valor normal,Valor normal,A,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,02/2024,02/2024,2024-M02,Grado de ocupación por habitaciones,Grau d'ocupació per habitacions,GRADO_OCUPACION_HABITACION_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Ciutadella de Menorca,Ciutadella de Menorca,07015,02/2024,02/2024,2024-M02,Grado de ocupación por plazas en fin de semana,Grau d'ocupació per places en cap de setmana,GRADO_OCUPACION_PLAZA_TURISTICA_FIN_SEMANA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
Maó,Maó,07032,02/2024,02/2024,2024-M02,Grado de ocupación por plazas,Grau d'ocupació per places,GRADO_OCUPACION_PLAZA_TURISTICA,,Baja fiabilidad,Baixa fiabilitat,U,,,,
